,Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,CityTier_2,CityTier_3,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
4744,0,16.0,15.0,4.0,4,1,3.0,0,14.0,6.0,14.0,10.0,309.3,0,0,0,0,1,0,0,1,0,0,0,1,1,0
4745,1,1.0,13.0,4.0,2,5,3.0,1,22.0,1.0,2.0,1.0,141.01,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4746,0,1.0,16.0,3.0,5,4,3.0,0,12.0,1.0,2.0,1.0,151.94,0,0,0,0,1,0,0,1,0,0,1,0,1,0
4747,0,26.0,18.0,3.0,4,3,10.0,0,21.0,2.0,2.0,5.0,156.49,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4748,0,24.0,9.0,4.0,4,3,7.0,0,14.0,1.0,2.0,4.0,301.39,1,0,0,1,0,0,0,1,1,0,0,0,1,0
4749,1,1.0,7.0,3.0,5,5,3.0,1,12.0,1.0,2.0,1.0,148.19,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4750,0,7.0,14.0,3.0,4,3,2.0,0,12.0,2.0,2.0,8.0,241.91000000000003,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4751,1,1.0,23.0,4.0,4,5,7.0,0,16.0,2.0,2.0,3.0,178.24,1,0,1,0,0,1,0,0,0,1,0,0,0,1
4752,0,21.0,9.0,3.0,4,1,3.0,1,14.0,4.0,4.0,1.0,292.52,1,0,0,0,0,0,1,0,1,0,0,0,1,0
4753,0,10.0,7.0,3.0,4,4,2.0,0,16.0,2.0,2.0,6.0,177.28,1,0,0,0,0,0,1,0,0,1,0,0,1,0
4754,0,3.0,30.0,3.0,2,3,3.0,0,25.0,2.0,2.0,8.0,152.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4755,1,21.0,9.0,3.0,4,4,9.0,1,14.0,8.0,14.0,9.0,317.46,1,0,0,0,1,0,0,1,0,0,0,1,0,1
4756,0,9.0,7.0,3.0,2,3,5.0,0,14.0,3.0,3.0,3.0,150.06,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4757,0,16.0,7.0,3.0,5,1,11.0,1,14.0,1.0,2.0,3.0,185.62,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4758,1,1.0,9.0,3.0,4,3,8.0,0,18.0,3.0,3.0,2.0,168.82,1,0,0,1,0,0,0,1,0,0,1,0,0,1
4759,0,10.0,20.0,3.0,4,4,6.0,0,14.0,2.0,2.0,5.0,146.43,1,1,0,0,0,0,1,1,0,0,1,0,1,0
4760,0,6.0,11.0,4.0,5,3,3.0,0,13.0,6.0,7.0,9.0,186.62,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4761,0,14.0,23.0,3.0,5,3,8.0,0,15.0,1.0,2.0,1.0,175.94,0,0,0,1,0,0,0,1,0,1,0,0,0,1
4762,0,4.0,9.0,3.0,5,1,7.0,1,25.0,2.0,2.0,1.0,193.77,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4763,0,19.0,9.0,4.0,5,3,3.0,0,15.0,2.0,2.0,1.0,147.74,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4764,0,16.0,36.0,4.0,4,4,3.0,0,14.0,6.0,8.0,9.0,169.34,1,0,0,0,1,0,0,1,0,1,0,0,1,0
4765,0,12.0,19.0,1.0,5,5,4.0,0,16.0,2.0,2.0,3.0,187.88,0,0,0,0,1,0,0,1,0,1,0,0,1,0
4766,0,8.0,23.0,4.0,5,1,3.0,0,17.0,2.0,2.0,4.0,150.53,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4767,1,13.0,18.0,3.0,4,1,3.0,0,19.0,1.0,8.0,8.0,201.54,1,0,1,0,0,1,0,0,0,0,0,0,1,0
4768,1,19.0,9.0,3.0,4,1,6.0,0,17.0,2.0,8.0,4.0,176.6,1,0,1,1,0,0,0,1,0,1,0,0,0,1
4769,0,17.0,21.0,4.0,4,5,8.0,0,14.0,2.0,2.0,1.0,296.59,1,0,0,0,1,0,0,1,1,0,0,0,1,0
4770,0,1.0,12.0,3.0,5,1,3.0,1,17.0,2.0,2.0,9.0,253.07999999999998,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4771,0,9.0,14.0,3.0,4,3,5.0,0,22.0,1.0,2.0,7.0,227.21,1,0,0,0,0,0,1,1,0,0,0,0,0,1
4772,0,2.0,9.0,3.0,4,4,3.0,1,21.0,7.0,8.0,6.0,172.79,1,0,1,0,0,1,0,0,0,1,0,0,1,0
4773,0,8.0,10.0,3.0,4,1,2.0,0,20.0,2.0,2.0,3.0,162.37,1,1,0,0,0,0,1,1,0,0,1,0,1,0
4774,1,1.0,12.0,3.0,5,3,3.0,1,15.0,1.0,2.0,8.0,148.66,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4775,0,1.0,10.0,3.0,4,1,3.0,0,12.0,1.0,2.0,1.0,142.06,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4776,0,25.0,33.0,4.0,4,3,4.0,0,15.0,2.0,5.0,18.0,288.07,1,0,1,0,0,1,0,0,1,0,0,0,1,0
4777,0,18.0,11.0,3.0,4,4,11.0,0,13.0,2.0,3.0,4.0,184.33,1,0,0,1,0,0,0,1,0,1,0,0,0,1
4778,0,1.0,9.0,4.0,2,5,9.0,0,14.0,1.0,2.0,2.0,159.24,1,0,0,1,0,0,0,1,0,0,1,0,0,1
4779,0,7.0,7.0,3.0,2,5,3.0,0,23.0,1.0,2.0,9.0,165.37,1,0,1,1,0,0,0,1,0,1,0,0,1,0
4780,0,9.0,34.0,3.0,5,5,3.0,0,12.0,1.0,2.0,2.0,150.59,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4781,0,10.0,7.0,3.0,4,1,3.0,1,15.0,4.0,5.0,12.0,187.01,1,0,1,0,1,0,0,1,0,1,0,0,1,0
4782,0,6.0,20.0,4.0,4,1,4.0,0,12.0,1.0,2.0,4.0,169.03,1,0,1,0,1,0,0,1,0,1,0,0,1,0
4783,0,4.0,12.0,4.0,5,1,11.0,0,13.0,1.0,2.0,4.0,162.61,0,0,0,0,1,0,0,1,0,0,1,0,1,0
4784,0,27.0,14.0,4.0,5,1,9.0,1,19.0,1.0,2.0,5.0,234.33999999999997,1,0,1,0,0,1,0,0,0,0,0,0,1,0
4785,0,19.0,16.0,4.0,4,5,6.0,1,13.0,1.0,2.0,3.0,232.61,1,0,1,0,0,1,0,1,0,0,0,0,1,0
4786,0,6.0,15.0,4.0,2,3,7.0,0,13.0,2.0,2.0,4.0,176.75,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4787,0,26.0,32.0,3.0,5,1,5.0,0,23.0,2.0,2.0,1.0,263.26,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4788,0,11.0,23.0,4.0,5,3,6.0,0,20.0,2.0,2.0,1.0,188.34,1,0,1,0,0,1,0,1,0,1,0,0,1,0
4789,0,2.0,15.0,4.0,5,1,3.0,0,14.0,2.0,2.0,5.0,174.36,1,1,0,1,0,0,0,1,0,0,1,0,1,0
4790,0,1.0,7.0,3.0,5,1,8.0,0,23.0,3.0,3.0,3.0,172.75,1,0,0,0,1,0,0,1,0,1,0,0,1,0
4791,0,18.0,15.0,4.0,2,1,4.0,1,25.0,2.0,2.0,3.0,153.18,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4792,0,16.0,9.0,3.0,4,1,7.0,1,15.0,2.0,3.0,3.0,150.15,0,0,0,1,0,0,0,1,0,0,1,0,0,1
4793,0,10.0,15.0,4.0,5,5,2.0,0,22.0,1.0,2.0,4.0,148.42,1,1,0,0,1,0,0,1,0,0,1,0,1,0
4794,0,1.0,10.0,4.0,4,5,3.0,1,19.0,1.0,2.0,4.0,166.94,1,0,1,0,0,0,1,1,0,1,0,0,1,0
4795,0,9.0,16.0,4.0,5,3,3.0,1,21.0,4.0,2.0,16.0,231.85000000000002,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4796,1,1.0,32.0,4.0,4,4,3.0,1,20.0,7.0,8.0,9.0,145.22,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4797,0,6.0,7.0,4.0,4,1,2.0,0,13.0,2.0,2.0,3.0,148.14,0,0,0,0,1,0,0,1,0,0,1,0,1,0
4798,0,1.0,11.0,3.0,5,5,3.0,0,13.0,2.0,2.0,4.0,167.56,1,0,1,0,0,1,0,1,0,1,0,0,1,0
4799,0,23.0,7.0,3.0,4,5,4.0,0,17.0,1.0,2.0,3.0,160.8,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4800,0,1.0,11.0,3.0,5,1,2.0,0,18.0,1.0,4.0,5.0,156.62,0,0,0,0,1,0,0,1,0,0,1,0,1,0
4801,0,6.0,12.0,3.0,4,4,3.0,0,15.0,3.0,6.0,4.0,190.24,0,0,1,0,1,0,0,1,0,1,0,0,1,0
4802,0,12.0,16.0,4.0,5,4,2.0,0,20.0,1.0,2.0,3.0,153.99,1,0,1,0,0,1,0,1,0,0,1,0,1,0
4803,0,16.0,10.0,4.0,2,1,4.0,1,14.0,2.0,2.0,4.0,177.31,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4804,0,5.0,18.0,3.0,4,1,5.0,1,20.0,1.0,2.0,3.0,148.56,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4805,1,1.0,7.0,3.0,5,3,8.0,1,20.0,2.0,2.0,3.0,153.0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
4806,0,27.0,15.0,4.0,4,1,7.0,0,15.0,3.0,4.0,3.0,243.36,1,0,1,0,0,1,0,1,1,0,0,0,1,0
4807,0,9.0,32.0,4.0,5,4,5.0,0,17.0,3.0,2.0,9.0,234.02999999999997,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4808,0,11.0,28.0,3.0,4,1,7.0,0,16.0,2.0,2.0,1.0,154.73,0,0,1,1,0,0,0,0,0,0,1,0,1,0
4809,0,27.0,30.0,4.0,4,1,8.0,0,19.0,2.0,4.0,9.0,267.75,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4810,0,17.0,7.0,3.0,4,1,6.0,0,14.0,2.0,3.0,3.0,180.62,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4811,0,21.0,9.0,3.0,4,1,2.0,1,23.0,4.0,8.0,8.0,170.37,1,0,1,0,0,1,0,0,0,1,0,0,1,0
4812,0,11.0,26.0,3.0,4,4,3.0,1,14.0,1.0,2.0,10.0,201.42,0,0,1,1,0,0,0,1,0,0,0,0,0,1
4813,0,24.0,9.0,4.0,4,5,3.0,0,14.0,9.0,14.0,8.0,304.24,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4814,0,13.0,9.0,3.0,5,1,10.0,0,12.0,2.0,2.0,5.0,177.04,1,1,0,0,1,0,0,0,0,1,0,0,1,0
4815,0,7.0,10.0,3.0,4,4,5.0,1,12.0,1.0,2.0,4.0,147.77,1,1,0,0,0,0,1,1,0,0,1,0,1,0
4816,1,1.0,32.0,3.0,4,1,3.0,1,25.0,1.0,2.0,2.0,152.95,1,0,0,0,1,0,0,1,0,0,1,0,0,1
4817,0,3.0,14.0,4.0,5,1,8.0,0,15.0,2.0,2.0,4.0,150.32,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4818,0,18.0,16.0,4.0,4,5,3.0,1,14.0,6.0,8.0,2.0,150.59,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4819,0,2.0,12.0,4.0,4,1,3.0,0,15.0,1.0,2.0,3.0,174.08,1,0,1,1,0,0,0,1,0,1,0,0,0,1
4820,1,21.0,9.0,3.0,5,1,11.0,1,15.0,2.0,2.0,1.0,148.8,0,0,0,0,1,0,0,1,0,0,1,0,1,0
4821,0,17.0,15.0,3.0,4,4,6.0,0,22.0,2.0,2.0,1.0,172.65,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4822,1,1.0,9.0,3.0,5,3,3.0,0,14.0,2.0,2.0,3.0,145.44,1,0,1,1,0,0,0,0,0,0,1,0,0,1
4823,1,1.0,25.0,4.0,4,1,3.0,0,20.0,2.0,2.0,1.0,151.93,1,0,0,0,0,0,1,0,0,0,1,0,0,1
4824,0,10.0,21.0,4.0,4,1,2.0,1,18.0,3.0,5.0,12.0,190.86,1,0,0,0,1,0,0,1,0,1,0,0,1,0
4825,0,21.0,9.0,4.0,5,1,3.0,1,19.0,1.0,2.0,3.0,157.94,1,0,1,0,1,0,0,0,0,0,1,0,0,1
4826,1,1.0,10.0,3.0,4,3,2.0,1,20.0,2.0,2.0,3.0,166.71,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4827,1,5.0,9.0,3.0,6,1,6.0,1,14.0,1.0,2.0,1.0,152.78,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4828,0,2.0,16.0,4.0,4,3,7.0,0,19.0,1.0,3.0,3.0,148.77,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4829,1,3.0,13.0,4.0,4,5,9.0,1,22.0,2.0,3.0,3.0,149.04,1,0,0,1,0,0,0,1,0,0,1,0,1,0
4830,0,1.0,11.0,4.0,4,3,3.0,0,20.0,1.0,2.0,1.0,148.18,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4831,0,8.0,17.0,3.0,4,4,3.0,0,15.0,2.0,2.0,1.0,145.08,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4832,0,16.0,21.0,4.0,5,3,9.0,0,18.0,2.0,2.0,4.0,187.44,1,0,1,1,0,0,0,0,0,1,0,0,0,1
4833,0,7.0,7.0,4.0,5,5,5.0,1,12.0,2.0,2.0,3.0,152.99,1,0,0,0,0,0,1,1,0,0,1,0,0,1
4834,0,31.0,12.0,3.0,5,4,4.0,1,14.0,2.0,2.0,7.0,230.52,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4835,0,5.0,14.0,3.0,5,3,5.0,0,16.0,3.0,6.0,3.0,148.29,1,0,1,0,1,0,0,1,0,0,1,0,1,0
4836,0,9.0,28.0,3.0,4,1,3.0,1,26.0,1.0,2.0,8.0,165.14,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4837,0,23.0,15.0,3.0,4,4,6.0,0,12.0,1.0,2.0,8.0,199.03,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4838,0,22.0,27.0,3.0,4,3,6.0,0,18.0,2.0,2.0,1.0,147.59,1,0,0,1,0,0,0,1,0,0,1,0,1,0
4839,0,5.0,27.0,3.0,4,3,3.0,0,14.0,2.0,2.0,1.0,194.32,0,0,1,0,0,1,0,0,0,1,0,0,1,0
4840,0,10.0,14.0,4.0,4,1,4.0,0,19.0,2.0,2.0,2.0,171.78,1,0,0,0,0,0,1,1,0,0,1,0,0,1
4841,0,12.0,7.0,4.0,4,5,3.0,0,14.0,5.0,6.0,12.0,260.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4842,0,6.0,7.0,4.0,5,4,8.0,0,21.0,1.0,2.0,3.0,148.32,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4843,1,1.0,26.0,3.0,5,4,3.0,1,19.0,1.0,2.0,1.0,149.13,1,0,1,0,0,1,0,1,0,0,1,0,1,0
4844,0,14.0,17.0,4.0,5,4,4.0,0,13.0,1.0,2.0,7.0,222.05,1,0,1,0,0,1,0,1,0,0,0,0,1,0
4845,0,1.0,7.0,3.0,5,5,3.0,0,13.0,1.0,2.0,8.0,167.94,0,0,1,1,0,0,0,1,0,1,0,0,0,1
4846,0,15.0,13.0,3.0,4,5,4.0,1,14.0,2.0,3.0,18.0,172.21,1,0,0,1,0,0,0,1,0,0,1,0,0,1
4847,0,10.0,9.0,4.0,4,3,6.0,0,22.0,2.0,4.0,10.0,150.19,1,0,0,1,0,0,0,1,0,0,1,0,0,1
4848,1,1.0,28.0,3.0,5,4,3.0,1,14.0,2.0,2.0,1.0,146.21,1,0,1,0,0,0,1,1,0,0,1,0,0,1
4849,1,1.0,11.0,3.0,4,5,3.0,0,20.0,2.0,2.0,1.0,154.73,1,0,0,0,0,0,0,1,0,0,1,0,0,1
4850,0,5.0,19.0,3.0,4,1,2.0,1,12.0,7.0,9.0,6.0,183.55,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4851,0,14.0,16.0,3.0,4,4,10.0,1,15.0,1.0,2.0,1.0,161.17,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4852,0,6.0,10.0,4.0,4,5,3.0,0,13.0,2.0,7.0,4.0,192.25,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4853,1,1.0,10.0,3.0,5,1,3.0,1,12.0,4.0,4.0,7.0,228.25,1,0,1,0,1,0,0,1,0,0,0,0,1,0
4854,0,7.0,7.0,3.0,5,1,2.0,0,15.0,2.0,2.0,5.0,194.49,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4855,1,1.0,7.0,3.0,5,3,7.0,0,12.0,6.0,12.0,7.0,231.08999999999997,1,0,1,0,1,0,0,1,0,0,0,0,1,0
4856,0,19.0,11.0,3.0,4,4,3.0,0,13.0,2.0,2.0,9.0,169.47,0,0,0,0,1,0,0,1,0,1,0,0,1,0
4857,0,3.0,27.0,3.0,4,1,3.0,0,16.0,1.0,2.0,3.0,146.57,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4858,0,9.0,25.0,3.0,4,3,3.0,0,17.0,2.0,2.0,1.0,171.01,1,0,1,1,0,0,0,0,0,1,0,0,1,0
4859,0,26.0,7.0,4.0,4,1,4.0,0,14.0,4.0,8.0,9.0,295.99,1,0,0,0,1,0,0,1,1,0,0,0,1,0
4860,1,21.0,9.0,3.0,4,3,6.0,0,25.0,1.0,2.0,1.0,149.79,1,0,0,0,0,0,0,1,0,0,1,0,0,1
4861,0,27.0,9.0,3.0,4,3,8.0,0,14.0,2.0,14.0,3.0,273.52,1,0,1,1,0,0,0,1,1,0,0,0,1,0
4862,0,4.0,15.0,4.0,4,3,7.0,0,12.0,3.0,8.0,8.0,197.64,1,0,1,0,0,0,1,1,0,0,0,0,1,0
4863,0,12.0,17.0,3.0,4,1,3.0,1,14.0,2.0,2.0,4.0,181.66,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4864,0,9.0,10.0,4.0,4,1,8.0,0,14.0,1.0,2.0,9.0,203.23,1,0,1,0,1,0,0,1,0,0,0,0,1,0
4865,0,13.0,9.0,3.0,2,3,2.0,0,19.0,1.0,2.0,8.0,203.8,1,0,1,0,1,0,0,1,0,0,0,0,0,1
4866,1,4.0,31.0,4.0,2,4,6.0,1,17.0,2.0,4.0,1.0,256.94,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4867,0,21.0,23.0,4.0,2,3,3.0,1,20.0,2.0,3.0,8.0,175.67,0,0,0,1,0,0,0,1,0,1,0,0,1,0
4868,0,10.0,15.0,3.0,4,1,6.0,0,14.0,2.0,2.0,8.0,175.79,0,0,1,0,0,0,0,1,0,1,0,0,1,0
4869,1,1.0,16.0,3.0,5,5,2.0,1,23.0,1.0,2.0,3.0,148.21,0,0,0,1,0,0,0,1,0,0,1,0,0,1
4870,0,7.0,24.0,3.0,4,3,3.0,0,14.0,6.0,7.0,1.0,299.44,0,0,1,0,1,0,0,1,1,0,0,0,0,1
4871,1,1.0,17.0,4.0,5,5,8.0,1,21.0,2.0,2.0,1.0,149.04,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4872,0,7.0,20.0,3.0,4,1,5.0,0,19.0,2.0,2.0,3.0,159.52,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4873,0,19.0,7.0,4.0,4,1,5.0,0,15.0,2.0,2.0,3.0,147.7,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4874,0,24.0,7.0,4.0,4,1,11.0,0,14.0,1.0,2.0,4.0,298.99,1,0,0,1,0,0,0,1,1,0,0,0,1,0
4875,0,7.0,7.0,3.0,2,4,3.0,1,14.0,2.0,2.0,3.0,179.88,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4876,0,15.0,16.0,4.0,4,3,4.0,0,14.0,1.0,2.0,12.0,319.19,0,0,0,1,0,0,0,1,0,0,0,1,1,0
4877,0,1.0,23.0,3.0,4,4,11.0,0,15.0,3.0,3.0,3.0,153.11,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4878,0,19.0,30.0,3.0,4,5,3.0,1,16.0,2.0,2.0,9.0,161.33,0,0,0,0,1,0,0,1,0,1,0,0,1,0
4879,0,21.0,11.0,3.0,4,1,3.0,1,18.0,2.0,2.0,8.0,166.63,1,0,1,0,1,0,0,0,0,1,0,0,0,1
4880,1,1.0,29.0,3.0,4,3,6.0,1,12.0,1.0,2.0,2.0,146.32,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4881,0,24.0,31.0,4.0,4,3,5.0,1,19.0,2.0,2.0,6.0,264.73,1,0,0,0,1,0,0,1,1,0,0,0,1,0
4882,0,12.0,17.0,4.0,4,3,2.0,0,18.0,1.0,2.0,3.0,151.84,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4883,0,20.0,14.0,4.0,4,3,8.0,0,14.0,2.0,2.0,8.0,233.45,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4884,0,1.0,24.0,3.0,5,3,3.0,0,16.0,1.0,4.0,3.0,168.77,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4885,1,1.0,21.0,3.0,5,4,3.0,1,25.0,2.0,2.0,3.0,162.43,1,0,0,0,0,0,1,1,0,0,1,0,1,0
4886,0,5.0,7.0,4.0,4,5,3.0,0,13.0,2.0,2.0,4.0,166.48,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4887,0,1.0,12.0,4.0,4,1,3.0,0,16.0,1.0,2.0,1.0,135.51,0,0,0,0,1,0,0,1,0,0,1,0,0,1
4888,0,28.0,24.0,3.0,4,3,10.0,0,12.0,1.0,2.0,9.0,232.39,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4889,0,9.0,32.0,3.0,4,3,3.0,1,12.0,1.0,11.0,7.0,228.88,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4890,0,4.0,15.0,4.0,2,5,2.0,1,13.0,1.0,2.0,8.0,239.16000000000003,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4891,1,1.0,18.0,4.0,5,5,3.0,1,16.0,2.0,2.0,1.0,151.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4892,1,1.0,12.0,3.0,4,4,2.0,0,18.0,1.0,2.0,3.0,149.22,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4893,0,1.0,9.0,3.0,2,1,3.0,0,13.0,2.0,2.0,4.0,179.72,1,0,0,1,0,0,0,1,0,1,0,0,1,0
4894,0,1.0,15.0,4.0,6,5,3.0,0,16.0,1.0,2.0,2.0,149.51,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4895,0,22.0,13.0,4.0,5,3,4.0,0,14.0,1.0,3.0,3.0,167.4,1,0,0,0,1,0,0,1,0,1,0,0,0,1
4896,0,22.0,11.0,4.0,5,3,9.0,0,15.0,2.0,2.0,9.0,234.99,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4897,0,15.0,14.0,3.0,4,3,8.0,0,15.0,3.0,3.0,2.0,175.03,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4898,0,13.0,7.0,4.0,5,1,3.0,0,17.0,9.0,4.0,9.0,252.42000000000002,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4899,0,1.0,9.0,3.0,4,1,2.0,0,19.0,3.0,3.0,3.0,167.27,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4900,0,9.0,17.0,3.0,4,1,3.0,0,21.0,1.0,2.0,3.0,164.17,1,0,0,0,0,0,1,1,0,0,1,0,1,0
4901,0,1.0,12.0,3.0,4,3,8.0,0,14.0,1.0,2.0,1.0,308.03,1,0,1,0,0,1,0,1,0,0,0,1,1,0
4902,0,24.0,16.0,4.0,4,1,6.0,0,19.0,2.0,2.0,1.0,148.8,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4903,0,31.0,9.0,4.0,5,1,5.0,1,14.0,2.0,5.0,4.0,262.26,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4904,1,1.0,18.0,4.0,6,4,7.0,0,16.0,2.0,2.0,1.0,172.77,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4905,0,29.0,25.0,4.0,4,4,5.0,1,15.0,3.0,7.0,8.0,188.85,0,0,0,1,0,0,0,1,0,1,0,0,1,0
4906,0,15.0,14.0,3.0,6,3,3.0,0,23.0,6.0,6.0,11.0,324.73,0,0,0,0,1,0,0,0,0,0,0,1,1,0
4907,0,12.0,10.0,3.0,4,1,10.0,1,13.0,2.0,2.0,1.0,193.61,1,0,1,0,1,0,0,1,0,1,0,0,0,1
4908,1,1.0,36.0,4.0,6,5,10.0,0,19.0,2.0,3.0,3.0,174.69,0,0,1,1,0,0,0,1,0,1,0,0,0,1
4909,1,16.0,9.0,3.0,6,1,3.0,0,16.0,4.0,7.0,10.0,323.45,1,0,1,0,0,1,0,0,0,0,0,1,1,0
4910,0,18.0,35.0,3.0,2,1,5.0,1,19.0,5.0,4.0,12.0,258.2,1,0,1,1,0,0,0,0,1,0,0,0,1,0
4911,0,24.0,7.0,4.0,4,3,2.0,0,13.0,1.0,2.0,14.0,188.47,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4912,1,1.0,23.0,3.0,2,5,3.0,0,17.0,4.0,14.0,15.0,152.43,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4913,0,13.0,29.0,3.0,4,5,3.0,1,14.0,2.0,2.0,9.0,233.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4914,0,7.0,15.0,3.0,5,1,2.0,0,20.0,1.0,3.0,3.0,148.42,0,0,1,0,1,0,0,0,0,0,1,0,0,1
4915,0,19.0,18.0,3.0,4,1,5.0,0,14.0,1.0,2.0,2.0,301.5,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4916,0,6.0,36.0,4.0,4,3,11.0,0,13.0,7.0,8.0,8.0,165.25,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4917,0,8.0,7.0,4.0,2,1,2.0,0,12.0,1.0,2.0,4.0,222.25,1,0,1,0,0,1,0,1,0,1,0,0,1,0
4918,0,31.0,7.0,4.0,4,1,5.0,1,15.0,2.0,2.0,5.0,244.04000000000002,1,0,1,0,0,0,0,1,0,0,0,0,1,0
4919,0,19.0,31.0,3.0,4,4,3.0,0,17.0,1.0,2.0,5.0,146.77,1,1,0,1,0,0,0,1,0,0,1,0,0,1
4920,0,27.0,9.0,3.0,5,4,4.0,0,13.0,6.0,7.0,13.0,200.25,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4921,1,1.0,22.0,3.0,4,3,9.0,0,15.0,1.0,2.0,1.0,173.34,1,0,0,0,0,0,1,1,0,1,0,0,1,0
4922,1,1.0,9.0,3.0,4,5,8.0,1,15.0,1.0,2.0,3.0,145.42,0,0,0,0,1,0,0,1,0,0,1,0,1,0
4923,0,8.0,17.0,3.0,4,3,3.0,1,20.0,1.0,2.0,1.0,147.2,1,0,1,0,1,0,0,0,0,0,1,0,1,0
4924,0,2.0,17.0,4.0,4,4,3.0,0,23.0,1.0,2.0,1.0,135.52,1,0,1,1,0,0,0,1,0,0,1,0,1,0
4925,0,12.0,10.0,3.0,4,3,5.0,0,17.0,3.0,3.0,3.0,153.21,0,0,0,0,0,0,1,1,0,0,1,0,1,0
